,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,first_doc,institution_id,ind_prod
698,e568f62a-60b6-477c-b5f9-44133cf9f6de,,,,,,1,1,,,,1,,,,Pós-Doutorado,5,3,2,,,,,1,,1,2012,498cadc8-b8f6-4008-902e-76281109187d,1.875
699,a5629529-65ff-4565-8e97-4c94f23bb069,,,,2,1,1,2,1,1,,1,,,,Pós-Doutorado,2,3,2,11,3,,,18,,,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,4.75
700,04973ff5-9ce3-4fbf-8863-b0cc39c3e2e1,,15,,1,,1,,,2,,,,2,,Doutorado,,21,,2,,2,,22,,,2014,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.875
701,fd0485ca-ecd9-4137-bab3-0d7186dc989d,1,,,,3,4,1,2,,,,1,1,,Pós-Doutorado,,5,1,7,1,4,,,,,2010,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,8.625
702,e49db63c-bbda-4843-a02f-17d5615b19f4,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
703,c4a98ea7-3634-4571-b702-bfabb0124559,,,,,,,,,,,,,,,Doutorado,,10,3,2,,,,1,,,1996,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
704,633b1422-f661-4ca0-8975-fb2b36c1a605,,,,,,,,1,2,1,,2,1,,Doutorado,,13,,3,,,,13,,15,2003,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,2.245
705,8d36f9ca-909d-4da5-822a-16c5493baa84,,,,,,,,,,,,,,,Mestrado,,,,,,,,4,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
706,2e504bf7-517d-4484-b50b-e7510a7a16e7,,,,,,,,,,,,2,,,Mestrado,,,,,,,,1,,1,None,68125729-c357-4830-ba4d-ec3ca757c323,0.25
707,65d07361-3e3d-4413-8025-7f537ddbe5cd,,,,,,,,1,1,1,,,,1,Doutorado,,,,,,,,10,,2,2022,68125729-c357-4830-ba4d-ec3ca757c323,1.495
708,7147d09b-6cda-4a10-990c-6e4e23a81fef,,,,5,,3,1,,,,2,,,,Pós-Doutorado,,6,3,19,,,,10,,2,2009,08aa6e17-f9ae-4979-a399-5b32a506a15e,3.875
709,5b8fe6cd-bc39-41ac-af78-d23241f386c6,,,,,,,,,,,,,,,Especialização,,,,,,,,2,,1,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
710,5bbd5c70-2a92-4719-9408-25d663f6311e,,,,1,,,,,,1,,,,,Mestrado,,,,,,,,4,,,2023,68125729-c357-4830-ba4d-ec3ca757c323,0.37
711,10360185-77ad-4193-b925-5b8f6913ea87,,,,,,,,,,,,,,,,,,,,,,,,,,1999,498cadc8-b8f6-4008-902e-76281109187d,0.0
712,dcaa192c-e07a-431e-a29f-b6b07eb40640,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
713,1dfb5020-db48-4603-b3ee-b5184ea3597d,,,,5,,,2,,,,2,,,,Pós-Doutorado,,8,7,21,,,,,,6,2011,08aa6e17-f9ae-4979-a399-5b32a506a15e,2.0
714,65cb2e30-fe92-46d3-b498-55b3b643f396,,,,1,,,,,,,,,,,Mestrado,,,,,,,,8,,4,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
715,ff2dfed3-4e13-4fe9-a51d-95d85ce3b78a,,,,1,,,,,,,,2,,,Mestrado,,,,,,,,3,,,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.25
716,760be840-713d-42c4-9b93-bb83fbf1ca17,,,,3,,4,3,2,,4,,,1,10,Doutorado,3,23,7,51,5,,,,,,2008,08aa6e17-f9ae-4979-a399-5b32a506a15e,8.48
717,b66cb519-a501-47c5-bb07-231a1d5ad88b,,,,4,3,4,1,4,2,7,,,2,,Doutorado,3,12,6,13,,,,6,,,2013,498cadc8-b8f6-4008-902e-76281109187d,13.34
718,2506c47d-7644-456a-a26b-6cd5e345179d,,,,,1,,,,,,,,,,Doutorado,,3,,,,,,5,,,2012,68125729-c357-4830-ba4d-ec3ca757c323,1.0
719,8a859f8a-a80e-46a0-bfd9-0b69b155be44,,,,,,,,,,,,,,5,Doutorado,,,,11,,,,7,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.0
720,e5dc9fa1-c984-446a-b74d-9591ed7c78ec,3,3,,,,,,,,,,2,,,Pós-Doutorado,2,12,1,16,,,,4,,,2014,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.25
721,227a6def-3422-4f3a-8eed-6503a54bcc0f,,,,,,,,,,,,,,,,,,,,,,,,,,2013,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
722,76b59759-727c-4d11-aad8-7f5ed7e82f07,,,,1,,,,,,,,,,,Doutorado,,,,,,,,,,,2018,68125729-c357-4830-ba4d-ec3ca757c323,0.0
723,279a2498-aa73-4aa3-b5ce-8344c5369fe0,,,,,,,,,,,,,,4,Pós-Doutorado,,7,4,14,,,,,,27,2008,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
724,9546b3ac-564c-455e-a9dd-897aea0e3034,,,,,,,,,,,,,,,Mestrado,,,,,,,,3,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
725,2c3ec679-9d1e-471c-8b15-592e7f141174,,,,,,,,1,,,,,,,Doutorado,,,,,,,,8,,1,2017,68125729-c357-4830-ba4d-ec3ca757c323,0.625
726,6f86375b-95fc-49f9-a2fe-780a6a772e52,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
727,0ae78d58-f27f-4d85-80a5-c6682d9be30b,,,,1,,1,,,,,,,,,Mestrado,,,,,,,,25,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.875
728,5fe670c9-3830-49f0-9329-15a3a50f4cc6,,,,,,,,,,,,,,,Especialização,,,,,,,,1,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
729,2f06c90b-b7c6-4f79-bdbd-2ca620ee6338,,4,,1,1,,2,,,,,,2,4,Pós-Doutorado,3,28,2,11,4,1,,,,,2008,08aa6e17-f9ae-4979-a399-5b32a506a15e,2.5
730,c931628a-54db-4cc8-9c90-fff6e8c2b5d9,,1,,2,,,1,3,2,,2,1,1,1,Doutorado,1,4,,,11,,,35,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,4.25
731,a48fa955-d99c-40ec-8f99-79780c2cc3dc,,,,1,46,3,4,1,2,1,,,,4,Doutorado,2,17,2,11,3,2,,7,,2,2017,68125729-c357-4830-ba4d-ec3ca757c323,53.62
732,ef3647fe-7c2b-4f8d-b547-9a798ac8e9f2,,,,,,,,,,,,,,,Doutorado,,,,,,,,9,,,2018,68125729-c357-4830-ba4d-ec3ca757c323,0.0
733,19cf02a4-e65d-4188-b780-d1eb833c7588,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
734,5c5fd80b-69ef-46bf-b5eb-27ec82f368cb,,,,,,,,,,1,,,,,Doutorado,2,,1,15,2,2,,,,,2004,68125729-c357-4830-ba4d-ec3ca757c323,0.37
735,7f70f3f1-53a3-40e5-8539-cc9a43fd7c58,,,,2,,2,,1,1,1,,1,,,Doutorado,,4,,,,,,2,,1,2017,498cadc8-b8f6-4008-902e-76281109187d,3.37
736,4ca139b6-47ac-4a3d-bb23-e55cb415e1da,,,,,,,,,,,,,5,,Doutorado,,,,,1,,,5,,7,2019,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
737,a8bb7a85-a8e5-4dbc-8c21-fdc0830017d2,,,,4,,,,,,,,,,,Doutorado,,,,,,,,1,,,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.0
738,05f4a9d9-7172-4b6f-8cc7-3f686e598f7f,,,,,,,,,,,1,,,,Especialização,,,,,,,,7,,1,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.25
739,16756e2b-ef7c-4cd0-a8a1-459548a10a9d,,,,,,,,,,,,,,,,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
740,9d6e742e-b5fe-461b-8ccb-25ebd2f6c201,,,,,,,,,,,,,1,1,Pós-Doutorado,,6,,,,,,15,,2,2010,68125729-c357-4830-ba4d-ec3ca757c323,0.0
741,efc6727d-95fa-4e05-92fe-d36204078e98,,,,6,1,,,3,1,1,1,,13,,Doutorado,,12,,8,7,1,,,,,2007,68125729-c357-4830-ba4d-ec3ca757c323,3.995
742,8adfe49d-7098-4d02-9fd3-0698ed80c400,,,,,,,,,1,,,,1,,Mestrado,,1,,,,,,8,,1,None,68125729-c357-4830-ba4d-ec3ca757c323,0.5
743,bb4ec540-ef6c-4c35-83e6-f3051bf28667,,,,,1,,,,,,,,1,,Mestrado,,,,,,,,4,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.0
744,302f6ccc-7fd0-4698-aca5-0c797db03649,,,,,,,,,,,,,,,Especialização,,,,,,,,3,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
745,5cbe8263-4464-4884-af9d-865ac4fa9a72,,,,2,,,1,,,,,,8,,Doutorado,2,2,,,,,,12,,,2019,68125729-c357-4830-ba4d-ec3ca757c323,0.75
746,743d2012-eb7e-40dd-a6ee-828787688bac,,,,3,1,1,,,,,1,,,,Doutorado,,2,6,7,,,,6,,1,2015,498cadc8-b8f6-4008-902e-76281109187d,2.125
747,9f6cc94c-50ce-44c3-9fb4-ea38018e38ad,,,,5,,,,1,1,3,3,,2,3,Pós-Doutorado,,7,,,,,,14,,3,2020,68125729-c357-4830-ba4d-ec3ca757c323,2.985
748,7aa5bff1-25b7-417b-9e34-e4dca453dc5c,,,,,,,,,,,,,,,Doutorado,,11,,21,,,,11,,,2011,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
749,99ab32e8-2fc6-42a3-964d-23e34656a999,,,,3,,,,,,,,,,,Doutorado,,,,,,,,,,2,2020,68125729-c357-4830-ba4d-ec3ca757c323,0.0
750,7d3fdf21-ffde-4584-814b-2d741ee759e9,,,,,,,,,1,,,,,,Mestrado,,,,,,,,2,,,None,498cadc8-b8f6-4008-902e-76281109187d,0.5
751,d5fbf6af-ea23-4fca-9cde-1cf271aa5852,,,,,,,,,,,,,1,,Especialização,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
752,14f82b20-f47a-4e03-8b1d-85b669a55655,,,,,1,,,,,1,,,,,Doutorado,2,,,,,,,3,,,2019,68125729-c357-4830-ba4d-ec3ca757c323,1.37
753,962a7868-6db1-4b0a-baf5-bc3e1a465173,,,,,,,,,,2,,,,,Doutorado,2,28,,2,,2,,27,,,2005,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.74
754,c118f49c-c0f0-4d15-ac11-c6345e1ef97f,,,,,,,,,,,,2,,,Doutorado,,1,,,,,,16,,12,2013,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.25
755,4d96f2e7-b67c-4f27-8e60-ed5973eb2c4b,,,,,2,7,1,5,2,2,,2,,2,Doutorado,,3,,3,2,10,,,,,2005,08aa6e17-f9ae-4979-a399-5b32a506a15e,13.99
756,4c658d51-c082-47dc-b056-36275164d3e3,,,,4,,,,,,,,,,,Doutorado,,,,,,,,15,,,2021,68125729-c357-4830-ba4d-ec3ca757c323,0.0
757,0d9acc56-c99a-4494-86c9-e117f6314593,,,,,,,,,,,,,,,Doutorado,3,10,,,,,,10,,10,2020,68125729-c357-4830-ba4d-ec3ca757c323,0.0
758,e6bfb2cd-d12f-483d-862b-108c3ffe269d,,,,,2,2,1,1,1,,,,,,Pós-Doutorado,2,16,2,8,,,,1,,,2009,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,5.625
759,8c835b1e-474c-4171-8d26-00791d7fd127,,,,3,5,2,3,9,4,,,,,,Pós-Doutorado,,2,2,22,2,,,24,,,2007,08aa6e17-f9ae-4979-a399-5b32a506a15e,16.625
760,9c1aca14-db7e-42c2-804f-44a8afc4fed3,,,,3,1,1,,1,26,5,,,11,1,Doutorado,5,27,5,22,7,5,,12,,3,2010,08aa6e17-f9ae-4979-a399-5b32a506a15e,17.35
761,7d9d64f2-f96f-43f4-a5e4-1fb12a20e8ff,,,,,,,,,,,,,,,Doutorado,,,,,,,,15,,1,2017,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
762,160d7602-d250-4fba-bbca-af8e00ff6eed,,,,,,,,,,,,,1,,Mestrado,,2,,,,,,4,,,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.0
763,22a5c3b8-0ef7-453e-8dab-2208da99a8e5,,,,2,1,1,1,1,,,,,1,,Doutorado,,4,1,12,6,4,,3,,4,2011,08aa6e17-f9ae-4979-a399-5b32a506a15e,3.25
764,c9bac60d-f693-4fa7-a803-3632b81edd18,,,,9,,,,,1,,,3,,,Pós-Doutorado,2,6,1,9,,3,,16,,,2009,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.875
765,4d4606d4-ebc7-4f8c-8ba0-b16a38aa4d1b,,,,2,,,,,,,,,,,Mestrado,,,,,,,,15,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
766,c3abd5e9-6e6e-4203-bf89-d6931a685956,,,,6,,,,,,,,,,,Doutorado,,,,,,,,,,,2010,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
767,a7825f09-3549-43c8-98cf-69a1893f98dc,,,,,,,,,,,,,,,Doutorado,1,5,,,,,,3,,,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
768,83e32dd1-cd4c-4a6b-b53a-a56599ce40f8,,,,1,,,,,,1,,1,,,Doutorado,2,16,,,,,,8,,,2005,68125729-c357-4830-ba4d-ec3ca757c323,0.495
769,ddc42e2e-3fa5-43cb-9591-3ce8089a5e00,,1,,1,1,,2,,,,,1,1,,Doutorado,1,27,,1,,,,2,,10,2003,08aa6e17-f9ae-4979-a399-5b32a506a15e,2.625
770,88cd7363-4f36-4611-8f12-1cb57ecdf1cd,,,,,,1,1,,,,,,1,,Pós-Doutorado,,1,,4,,,,,,,2007,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.625
771,21c0bef5-379e-4f4c-9200-b307e22404ee,,,,,,2,1,2,1,3,1,,,1,Doutorado,2,4,2,4,,,,5,,,2015,498cadc8-b8f6-4008-902e-76281109187d,5.609999999999999
772,ee431f6e-39a4-43b0-8189-8be42b2af044,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
773,d057b955-7918-4592-9e60-d02e36bf54c3,,,,,3,1,1,,,1,,,,,Pós-Doutorado,,6,3,2,,,,3,,8,2012,498cadc8-b8f6-4008-902e-76281109187d,4.995
774,870e65f8-4c9b-4c38-9504-73989b024d7b,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2015,498cadc8-b8f6-4008-902e-76281109187d,0.0
775,81097b26-2d4d-45b2-9ea7-e62e36d36834,,,,,,,,,,,,,,,Mestrado,,,,,,,,13,,1,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
776,dc7821bc-3993-4254-a85e-a1317e5fd681,,,,1,,,,,1,,1,,,,Doutorado,,,3,,,,,2,,14,2013,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.75
777,03d8caf6-d590-4e1e-b912-4e6059d6ad09,,,,1,,1,,,1,,,,,,Mestrado,,,,,,,,8,,,2020,498cadc8-b8f6-4008-902e-76281109187d,1.375
778,38001f0c-4591-421f-9f26-19502ba815e4,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,1,1999,68125729-c357-4830-ba4d-ec3ca757c323,0.0
779,8667f03c-c41a-436d-806b-8d489bd911f4,,,,4,,,,,,,,,,,Doutorado,,,,,,,,,,,2020,68125729-c357-4830-ba4d-ec3ca757c323,0.0
780,5a83a794-4caf-4dc1-a9a3-c62f8ed99ede,,,,13,1,1,1,2,2,1,2,,,1,Pós-Doutorado,2,13,3,13,6,,,8,,,2012,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,5.745
781,8eeb79e7-7cdd-42b2-8ad5-539e79bf4e4d,,,,,,,,,,,,1,,,Doutorado,1,,,,,,,4,,2,2016,68125729-c357-4830-ba4d-ec3ca757c323,0.125
782,240020eb-c154-4b17-9f97-5ac8bcb94adb,,,,,,,1,,,,1,,,,Doutorado,,,,,,,,1,,1,2022,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.0
783,37191dfa-73a4-45b6-ac07-0438c1c16e37,,,,,,,,,,,,1,,,Doutorado,,,,,,,,,,,2015,498cadc8-b8f6-4008-902e-76281109187d,0.125
784,3c46597a-0d45-4c8d-8510-4543b3044b4a,,,,41,,,2,,,1,,,4,2,Pós-Doutorado,,,7,13,,,,,,,2008,68125729-c357-4830-ba4d-ec3ca757c323,1.87
785,69fd672c-9c9e-4ed8-b022-0efa73b6ab75,,,,,,2,1,2,,,,1,2,,Pós-Doutorado,2,1,,2,,,,19,,,2013,68125729-c357-4830-ba4d-ec3ca757c323,3.875
786,4a3fe83a-2210-4b8d-9e4a-6d6e6f67f723,,,,,,,,,,,,,,,,,,,,,,,,,,2013,68125729-c357-4830-ba4d-ec3ca757c323,0.0
787,1b237a0c-12b7-4333-b1da-7971274371e1,,,,1,3,3,5,1,3,,,,,2,Doutorado,1,2,1,3,1,,,6,,,2012,498cadc8-b8f6-4008-902e-76281109187d,11.5
788,f2d58f11-221b-4f73-ab2d-c4d8ead1ddf0,,,,,,1,2,,1,,2,1,,1,Doutorado,,,,,,,,12,,,2019,08aa6e17-f9ae-4979-a399-5b32a506a15e,3.5
789,25f7e795-c295-4c2f-8dde-06880e95d06e,,,,3,,1,,,,,,,,,Doutorado,,,,,,,,,,6,2022,498cadc8-b8f6-4008-902e-76281109187d,0.875
790,3c58e78d-3546-4f78-98dd-68c2fa1289f6,,,,,,,,,,,,,,,Doutorado,,1,,,,,,2,,,2012,68125729-c357-4830-ba4d-ec3ca757c323,0.0
791,79a5041c-df15-4cbc-bad7-a220c77db2f5,,,,1,,,,,,,,,1,1,Mestrado,,,,,,,,2,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
792,3fcf69b3-26c5-42ec-a098-ec941ea06ead,,,,,,,,,,,,2,2,,Mestrado,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281109187d,0.25
793,5524df3b-6cd1-4456-aeb4-a6088f3310e3,,,,,,,,,2,,,,,,Mestrado,,,,,,,,8,,,None,498cadc8-b8f6-4008-902e-76281109187d,1.0
794,da10ec86-3e3a-4f42-b07f-f79c00548a77,,,,1,,,,,,,,,,,Mestrado,,,,,,,,1,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
795,12fd4556-670d-46d8-99f9-eee6f29bd679,,,,,,2,1,1,,1,,1,,,Doutorado,3,8,3,1,,,,9,,5,2018,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,3.62
796,bc14b232-6577-4fe8-affe-6ec6a894095d,,,,,,,,,,,,,,,Doutorado,,,1,,,,,103,,,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.0
797,70a04f5f-52fb-43c2-bf0d-ea33558df2e0,,,,,,,,,,,,,,,Doutorado,,23,,6,,1,,7,,,2002,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
798,4b225498-9c46-4722-bc42-100d5d6e96c0,,,,,,,,,,,,,,,,,,,,,,,,,,2013,498cadc8-b8f6-4008-902e-76281101237d,0.0
799,7a6cac3b-0b9c-4078-b157-549739e7dc71,,,,1,,,,,,,,,,,Pós-Doutorado,,,2,,,,,,,,2009,68125729-c357-4830-ba4d-ec3ca757c323,0.0
800,0378e7e6-ae12-4c9e-9fb2-288ad4cb0a51,2,,,,2,2,,,,,1,,,,Doutorado,,3,,,,,,,,,2014,498cadc8-b8f6-4008-902e-76281109187d,4.0
801,e21c7fcc-c3b1-428d-875d-b1d52260993d,,,,3,,1,,1,1,,,,1,,Pós-Doutorado,,,2,11,,,,,,,2009,68125729-c357-4830-ba4d-ec3ca757c323,2.0
802,bdb8c2ee-1f98-4ed8-ac5b-490d22e77917,,,,,,,,,,,,,1,,Graduação,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
803,416a97ea-3c03-4797-9b85-d03b6369093d,,,,,,,,,,,,,2,1,Doutorado,,16,,8,,,,15,,,2014,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
804,e110760f-30de-4601-a6e0-32b5f7933be1,,,,,,,,1,3,,3,1,2,2,Doutorado,1,18,,,,,,3,,6,2008,08aa6e17-f9ae-4979-a399-5b32a506a15e,3.0
805,d4b43933-0575-4474-93ca-ca83a4b6a15a,,,,1,,,,,1,,,,,,Doutorado,,1,,,,,,4,,,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.5
806,c2893307-4065-4f40-ae09-470f08f21c0b,,,,,,,,,1,1,,,1,,Doutorado,9,12,4,3,,,,14,,1,2012,68125729-c357-4830-ba4d-ec3ca757c323,0.87
807,f874cdcd-d741-475a-a2f7-3f2dbe7fa7ca,,,,1,,,,1,,,,,1,,Mestrado,,,,,,,,6,,10,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.625
808,699067f9-698f-4295-b640-c84548c64163,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
809,916debdf-fd2f-4e1d-b6ab-e4213bfb9634,,,,,,,,,,,,,,3,Pós-Doutorado,1,,5,3,5,2,,,,,2014,498cadc8-b8f6-4008-902e-76281109187d,0.0
810,b024f257-7858-4f9c-8ee3-f36eb464022f,,,,,,,,1,,1,1,,,,Doutorado,3,2,3,7,,,,,,,2008,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.245
811,6a7f83e6-93a3-4462-8c5b-b159ba67a7b5,,,,,,,,,,,,,,,Doutorado,2,,,,,,,4,,,2016,68125729-c357-4830-ba4d-ec3ca757c323,0.0
812,db722326-5f9e-4704-9056-f75a42e943d1,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.0
813,21a9a865-9cd9-4d58-9e59-33343451e19e,,,,9,,,,,,,,1,,,Doutorado,,,,,,,,2,,,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.125
814,1b74e128-77c4-4158-985d-159047a4e101,,,,,,,1,,1,1,5,,6,,Pós-Doutorado,3,11,4,2,,,,36,,18,2014,68125729-c357-4830-ba4d-ec3ca757c323,2.87
815,4fc3c27d-eae3-4873-aa9b-6bb8c3118b51,,,,,,,,,,,,,,,,,,,,,,,,,,2005,68125729-c357-4830-ba4d-ec3ca757c323,0.0
816,e3e72056-c3b0-40f9-9ae9-2243f6c6ee60,,,,,,,,,,,,,,,Mestrado,,,,,,,,5,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
817,10ae8378-254f-407c-a833-a0fe1f71779e,,,,2,,,1,3,,2,4,1,3,,Mestrado,,,,,,,,11,,10,None,68125729-c357-4830-ba4d-ec3ca757c323,4.49
818,b89a3548-1fa4-48f7-854e-ea44031b71fa,,,,,,,,,,,1,,,,Especialização,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.25
819,8a0c5149-1507-4bce-84e5-f4d96d2f9e9d,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
820,b6e6c711-4f53-4b41-9c24-ba95b915fd6c,,,,,,,,,,1,3,,2,,Especialização,,,,,,,,7,,12,None,68125729-c357-4830-ba4d-ec3ca757c323,1.12
821,c5593ef2-5da9-4c3d-b5f9-baf4dd3914ae,,,,,,1,,,,,1,,,1,Doutorado,,,,,,,,,,,2022,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.125
822,0ba113e5-f6e4-48ff-800a-d379532b2b30,,,,6,,,,,,,,,,,Doutorado,,,,,,,,6,,,2016,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
823,5dfe3c1c-2f6f-4ba6-8bc1-7cd6f8c48f6f,,,,,2,,,,,,,,3,,Doutorado,,,2,3,,,,1,,4,2017,68125729-c357-4830-ba4d-ec3ca757c323,2.0
824,64c7d455-8598-40f6-8de0-2dfb2b80ff12,,,,,1,,,,,,,,,,Mestrado,,,,,,,,4,,1,2019,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.0
825,629b5872-39c8-460a-be6e-c86841b6d718,,,,,1,3,2,,1,,2,,1,,Pós-Doutorado,2,4,1,,,,,11,,1,2009,68125729-c357-4830-ba4d-ec3ca757c323,6.125
826,34ed12f6-8f1e-4017-94be-59054f14be23,,,,1,,1,,1,,,,,,,Pós-Doutorado,,,1,9,,,,2,,12,2009,68125729-c357-4830-ba4d-ec3ca757c323,1.5
827,143ebf77-2b26-4204-a297-851a49cb1521,,,,7,1,1,2,2,13,1,1,1,11,1,Doutorado,,14,7,3,,,,5,,6,2017,68125729-c357-4830-ba4d-ec3ca757c323,11.87
828,bd42ee0d-5a16-4700-98f9-365d405d514b,,,,2,,,,,4,,1,,,,Doutorado,,,,,,,,,,,2018,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,2.25
829,f1e262b5-a3b2-44c4-918c-3352f10720be,,,,1,2,1,,,,,,,1,,Doutorado,,10,,1,,2,,5,,,2006,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,2.875
830,80d76f04-8854-4d7d-8fc9-e1ba299c706a,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
831,8caab895-eb46-4368-9bc7-396ad5ad729e,,,,3,,,,,1,,,,,,Doutorado,,,,,,,,22,,1,2022,68125729-c357-4830-ba4d-ec3ca757c323,0.5
832,31f3a56a-195b-4ea0-a6dc-d07bd9649764,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
833,8869a8e3-b882-49ac-9492-242467cc7905,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
834,a1631339-6ac7-428b-ba51-e335487c79b5,,,,1,,,,,,,,,,,Mestrado,,6,,,,,,3,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
835,e91cccab-ceb8-48c3-b443-206c3468afa6,1,,,,,,,,,,,3,,1,Doutorado,6,15,3,1,,,,3,,1,2018,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.375
836,9739e8c7-9ee4-4355-9628-ce997f6628b8,,,,1,,,,,1,1,,,,1,Doutorado,,,,,,,,1,,9,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.87
837,0588b0b9-4f9c-40b6-96a2-70ba46585fbe,,,,1,,,,,,,,1,,,Doutorado,,,,,,,,,,2,2015,498cadc8-b8f6-4008-902e-76281109187d,0.125
838,59406d88-04aa-4919-a47b-756598d1c4d9,5,29,1,7,2,3,2,3,2,6,1,,8,,Pós-Doutorado,3,10,,15,4,1,,9,,,2012,68125729-c357-4830-ba4d-ec3ca757c323,11.469999999999999
839,84c6464b-1ddf-41c4-85d9-815ff0445ab0,,,,,,,,,,,,,,,,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
