,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,ind_prod
3057,f292e6a7-2c29-4d9d-b507-21e34fd83579,,,,,,,,2,3,,,1,,1,Doutorado,2,12,3,9,4,3,,15,,,2.875
3058,e2aa63d9-c030-4e20-a87e-c8dd213a0375,,,,,,,,,,,,,,,Especialização,,,,,,,,11,,,0.0
3059,d34d461f-d4be-4eec-9278-fdb94c3e57ce,,,,,,2,,2,,,,,,,Doutorado,,,,,,,,,,,3.0
3060,ce6f719a-73ad-4333-b398-023aa696269e,,,,,,,,4,,,,,3,,Doutorado,,5,,,,,,39,,,2.5
3061,159e2555-57e7-4226-83a4-a2095f1c3657,,,,6,,1,,1,,,2,,,,Pós-Doutorado,,,18,20,,1,,1,,2,2.0
3062,1ae9bdf9-8761-4449-b8a8-8f02b14fcde1,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3063,dae09f08-e68f-4463-ac3d-d2c9473f7697,,,,1,,,,,,,1,,,,Pós-Doutorado,,1,2,3,,,,8,,1,0.25
3064,a388a67a-335b-48ae-b1aa-04298f2bd3fd,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3065,30fc3f4c-a973-4247-9b33-8a788fc13889,,,,2,,,,1,,,,,,,Pós-Doutorado,,,,,,,,2,,,0.625
3066,5541b455-72a6-420d-b0b7-4776722f4c66,,,,,,,,,,,,,,2,Especialização,,,,,,,,3,,,0.0
3067,d0d3d937-c706-4e66-896e-96ea3c87e433,,,,,,1,,,,1,,,,,Pós-Doutorado,,12,,2,,,,2,,,1.245
3068,61cde947-d793-488a-b527-9524f696ed69,,,,,,,1,,,,,,,1,Doutorado,,,,,,,,2,,,0.75
3069,61a64343-dade-43f6-ae11-72f5e25030b7,,,,2,,,,,,,,,,,Mestrado,,,,,,,,1,,1,0.0
3070,b11a49e4-970f-4014-8402-a59a96de0d7e,,3,,,,1,,,,1,,1,,,Pós-Doutorado,,3,2,6,,,,1,,,1.37
3071,81554f6a-c3ea-416a-9866-e3021cf44bd0,,,,1,1,1,,1,7,,,,1,,Mestrado,,1,,,,,,5,,1,6.0
3072,e485aecf-1576-45ee-8564-1015339f35eb,,,,3,,,,1,2,,,,3,11,Doutorado,,,,,,,,8,,,1.625
3073,12029a61-1871-4b5e-9d3c-ee70d5fc473c,,,,,6,6,2,1,,2,,,,2,Pós-Doutorado,2,9,1,14,7,14,,3,,,14.115
3074,f23a9512-20b5-4d4a-b32b-af19be44aa21,,,,,,,2,1,,,,,,1,Mestrado,,,,,,,,6,,,2.125
3075,be8d2f5c-6264-4989-97ae-b53314f0b852,,,,,,1,2,4,3,2,,,1,,Doutorado,,3,,,,,,7,,1,7.115
3076,1e72c5c0-6b26-4df4-826b-acc5cd1fd237,,,,2,1,,,1,,,,,,,Doutorado,2,2,,,,,,1,,,1.625
3077,e25f9b18-fc50-485f-8835-1fecb9b3eff4,,,,5,,1,,,1,,,,1,4,Mestrado,,2,,,,,,9,,2,1.375
3078,46e7e43d-6639-4a65-b31f-17e4c5d22d3c,,,,1,,,,,,,,,,,Doutorado,,,,,,,,5,,2,0.0
3079,222c55ee-765d-487f-8967-9b22591d7399,,,,,,,1,1,2,1,,,,1,Doutorado,,,2,3,2,8,,1,,,2.745
3080,ed718f1f-a972-40e6-a621-633eba6115e2,,,,1,,,,,,,1,,,,Doutorado,,,,,2,,,3,,,0.25
3081,094f169f-3065-424f-b830-0c04a8ca34bc,,,,7,1,1,,4,2,1,,,,,Pós-Doutorado,1,20,2,4,5,3,,7,,16,5.745
3082,a54d4729-f055-4360-8560-a7daadbb48ca,,1,,,,,,,,,1,,1,,Doutorado,,,2,2,,,,,,,0.25
3083,a0b7b4be-4b17-4031-9e3a-f3a30a28ce9c,,,,3,,,,,,,,,,,Mestrado,,,,,,,,3,,3,0.0
3084,471a98c7-6f2b-4332-87c2-2cbdfefc05af,,,,1,,2,,,,,,,,,Doutorado,,,,4,,,,10,,,1.75
3085,675c7f18-5c84-497c-aa78-e2f742e257af,,,,1,,1,,,,,1,,,,Doutorado,,,,,,,,,,3,1.125
3086,cb254262-8cd4-4ce2-a9fb-a44da29d685c,,,1,6,,,,,1,,,,,,Pós-Doutorado,2,,,,,,,,,,0.5
3087,8758b97e-a185-4183-afa6-4be3b4ca70b5,,,,,,,,,,,,,,,Graduação,,,,,,,,,,,0.0
3088,22def5eb-71a0-4060-a9fd-81ab436017ab,,,,1,,,,,,1,,,1,2,Mestrado,,,,,,,,8,,,0.37
3089,4db3bd0c-b7fe-4fad-a3c3-75250b4f6075,,,,2,,,,3,2,3,5,,2,1,Pós-Doutorado,,13,2,5,,,,20,,2,5.234999999999999
3090,97603aa4-09ce-4b93-adb3-7c11cea1ae7d,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,1,0.0
3091,adf7a148-8e1a-4bca-a0a0-a56519321baa,,,,,,,,,,,2,1,,1,Doutorado,,,,,,,,,,,0.625
3092,e856105e-c212-426f-a57b-e1400d898a2d,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
3093,ea041c84-7bb1-4550-b241-fb76c0a252be,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3094,6b1c7f88-d221-44f4-8ed1-5a6d1b80c20d,,,,1,,,,,,,1,,,,Doutorado,,,3,4,,,,,,,0.25
3095,90019c79-f28d-4031-8c89-9dce260b6fa0,,,,1,,,,1,,,,,,,Doutorado,,,,,,,,,,,0.625
3096,7107f7f0-b9e4-434e-a3ea-d05f1f845b83,,,,,,,1,,5,,,,,1,Doutorado,,,,,,,,,,,3.25
3097,5578634c-627c-4915-a220-3ebcaf46788c,,,,4,,2,,1,2,,,,,1,Pós-Doutorado,,,1,13,6,,,23,,,3.375
3098,700856ca-0436-4dfc-86f2-95047bf1e6f1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3099,81ab2eab-3901-4c6f-8956-c4d7509d86e0,,,,,,,,,,,,,2,2,Doutorado,,,,,,,,1,,,0.0
3100,8adb66a0-250a-4587-a35f-dd8c693837fe,,,,,,2,,,,,,,1,,Doutorado,4,2,,,,,,,,,1.75
3101,6120a4de-478f-4937-a276-ce7a8086cfb5,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3102,1e0929d8-8968-4f7d-ba70-881c3d29cda6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3103,6a7ec8ad-1f58-453f-8e42-08b5c61faaeb,,,,,,2,1,,1,1,,,,1,Doutorado,1,2,2,,,,,7,,,3.37
3104,f6e39e12-adce-46a4-a390-388c4dd01683,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
3105,d96681c8-829e-4280-9e21-ded4563aa18c,,,,2,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3106,e461e74c-1306-48f1-bc87-888c4835d3ae,,,,1,,,1,,,,,,,,Doutorado,,,5,19,,,,,,,0.75
3107,6d9fb92c-d385-43f3-9208-ba8fdaf09d84,,,,,,1,,,1,,,,,1,Doutorado,,,,,,,,,,,1.375
3108,9af6260e-dc8c-47b8-8dc9-acb50142f467,,,,6,,,,,,,,,,,Pós-Doutorado,,14,3,14,7,,,2,,3,0.0
3109,39ade89e-6974-47b5-b248-ec63cf5f86ee,,,,,,,,,,,,,,,Doutorado,2,3,,,,,,,,,0.0
3110,74750623-b9bf-4ada-a1d0-4b6c8159103b,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3111,97a9ec43-d6bc-49a8-8a16-daec071250cd,,,,1,,,,1,1,1,,1,1,,Mestrado,,,,,,,,8,,1,1.62
3112,990d0648-7bc7-47a9-8081-1ceeac575478,,,,,,,,,1,1,,,,,Pós-Doutorado,,7,,,,,,26,,,0.87
3113,453cd78e-25e2-4b5a-9cb5-1d1d1699c927,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3114,9f468e49-4999-4d98-bdec-a6f544b2f29d,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,0.0
3115,0961f5d7-cac9-46a2-822b-09d0ef99b594,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,0.0
3116,0b12a26c-010d-4aa8-9ebb-6770f23a6bf4,,,,1,2,,1,4,,4,,,8,5,Doutorado,,,,4,,,,,,,6.73
3117,def66fe7-6f33-4b28-a8a0-cae9fa31b2c7,,,,,,,,,,,,1,,,Doutorado,,,,,,,,3,,11,0.125
3118,138cefde-4cba-4474-90a4-fdc38f6359d2,,,,1,1,,3,,,,,,,,Doutorado,3,3,,,,,,6,,,3.25
3119,fc1898cb-0c3d-421b-ba98-4f50093b9c69,,,,2,,,2,,6,4,,,5,2,Doutorado,3,22,2,1,4,1,,11,,6,5.98
3120,327a5d3d-aa3c-4b6b-985d-a5f6fab39fd8,,,,2,,1,2,3,,,1,,2,,Pós-Doutorado,,,6,,5,,,9,,,4.5
3121,cda8cc6b-344a-4f0b-8c1e-91141e202e00,,,,3,,,,,,,,,,,Doutorado,,5,2,,,,,3,,,0.0
3122,9aa17e07-5c19-448b-a865-ca8ce0223c88,,,,,1,,,2,1,2,,,1,,Doutorado,,,3,9,,1,,11,,2,3.49
3123,f576848e-8204-425f-a9c2-e14064b6def6,,1,,1,2,2,,,,,,,3,7,Doutorado,,,,,,,,,,,3.75
3124,0526f9cd-3231-44fa-ac1f-9b328b8a2480,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3125,6d8640dc-2668-458f-ab36-3e8a55591a6a,,,,,,,,,2,,,,,,Mestrado,,,,,,,,2,,1,1.0
3126,c5efc51e-ec0d-49ff-ba30-f874d0bcca52,,,,1,,,1,1,,,,1,,,Pós-Doutorado,2,16,,,,,,11,,,1.5
3127,77b4242a-7002-45c7-bf32-3e1ab7f1bee4,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,2,0.0
3128,b0592a92-c92d-43cb-9a5e-9ce30da61e64,,,,,,,,,,1,,,1,,Graduação,,,,,,,,1,,5,0.37
3129,ec833628-59d0-4bf8-a453-296636728c3d,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3130,2b0aca72-4370-4693-9b91-cd6780ba574e,,,,,,,,,,,,,,,Pós-Doutorado,,,,,,,,1,,,0.0
3131,0d0d32a8-7381-44ed-afdc-83978bac17d7,,,,,,,,,,,,,3,,Doutorado,2,2,,,,,,,,,0.0
3132,4a0016dd-8d1d-44ef-84cd-6653f8365efa,,,,1,,,2,,,,,,,,Mestrado,,,,,,,,3,,,1.5
3133,02fe033c-0710-40c5-83d1-dcfe608f8719,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3134,de394cb5-d41e-4fb5-9d6b-d5e7b5432d0a,,,,,,,,,,3,,3,,1,Mestrado,2,2,,,,,,2,,,1.4849999999999999
3135,c80c2d55-500a-4e3f-a3c6-e889f21cd055,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
3136,efe94f14-5161-4905-a91a-6d937b105c5c,,,,1,,,,,,,,,,,Mestrado,,,,,,,,2,,,0.0
3137,e5f01ae7-0ba2-40a3-8248-2c3db85af1d8,,,,3,,2,,3,3,,1,1,,,Doutorado,4,16,3,3,1,,,13,,6,5.5
3138,80913a47-de15-4d9e-83ed-4717ade2bdf9,1,,,1,4,4,3,1,,,,,13,2,Doutorado,,12,,10,7,2,,8,,,10.375
3139,6806c1f8-3984-4010-9507-db2f509fc36e,,,,,,,,,1,1,,,,,Doutorado,,,,,,,,14,,,0.87
3140,c9161b4b-32b8-467c-a755-e85118828b7f,,,,,,,,,1,,,,,,Graduação,,,,,,,,,,,0.5
3141,3ad85459-1989-495e-be03-e0a719e6c201,,,,,,,,,1,,,,,,Doutorado,,1,,,,,,5,,,0.5
3142,b8934e3b-91c0-4d57-bb29-3fea10a793c3,,,,1,2,5,4,3,6,,,,,1,Doutorado,2,6,3,5,,,,19,,2,14.25
3143,05808a21-853b-4460-85f3-af147150fc0b,,,,,,,,,,,,,,,Especialização,,,,,,,,2,,,0.0
3144,b0c3e8b1-56b1-403b-ba71-979087abe01d,,,,,,,,,,,,,,,Mestrado,,,,,,,,5,,,0.0
3145,843609b7-d6e1-43e8-8908-38535af1f812,,,,5,,,,,1,,,,,,Doutorado,1,8,3,10,,,,4,,,0.5
3146,60ea9f6d-1284-4364-ba5d-98f738ee6403,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3147,08f64c04-54ce-4999-a15c-5e95906c22ed,,,,,1,3,2,1,,,,,,,Doutorado,5,,,5,,2,,,,1,5.75
3148,a69610ad-c631-4e1a-b3c3-ec6dc22e857d,,,,,,,,,,3,,1,2,,Pós-Doutorado,3,4,2,5,1,,,2,,,1.2349999999999999
3149,51decbf4-90ab-40c7-9875-2d9805f04244,,,,,,,1,2,4,,1,,,,Doutorado,2,20,1,3,1,,,15,,,4.25
3150,292d412c-25eb-4d8e-91b2-115db56baee3,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,0.0
3151,a5857375-b34a-4d8d-8967-6fafa01a8487,,,,2,,1,2,1,2,8,2,2,2,,Doutorado,4,20,,,,,,16,,19,7.71
3152,ed9194ac-9dce-442a-916f-f51e268d8d7c,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3153,d6a8f119-8143-47a5-a56f-f97199e4ee0e,,,,1,,,,1,,,,,,,Pós-Doutorado,,1,3,5,,,,1,,,0.625
3154,a8b883fa-4192-4be8-871c-7b7f16d2eabc,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3155,74d75175-93fe-4eb0-8636-8fc102357cb4,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3156,970fd0c9-1b3e-4f10-93c6-831a8fabd5d1,,,,,1,,1,,,,,,,,Mestrado,,,,,,,,1,,,1.75
3157,a1d24352-80b2-41e9-af8a-51c0c5e7d010,,,,,,,,,,,,,1,,Mestrado,3,,,,,,,2,,,0.0
3158,e8ceeba7-7f12-41b3-b237-7e42e716ec74,,,,,,,,,,,,3,,,Mestrado,,,,,,,,,,,0.375
3159,49479f86-b0b6-4c8e-a51d-48136331d0aa,,,,2,,,,,3,,,,,1,Doutorado,2,,5,5,,,,4,,8,1.5
3160,0bd5474b-ecfa-4131-ae5a-5511319a0d69,,,,1,,1,2,10,13,4,3,,6,8,Doutorado,3,,3,3,1,,,18,,,17.355
3161,c5946715-76c6-4bcc-8e4c-f9f3e1aeac40,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,1,0.0
3162,61cacb5c-6e3b-458e-8501-914e7f1b6347,,,,,1,,,,,,,,1,2,Doutorado,,,,4,,,,2,,,1.0
3163,168fc1cb-b118-486a-a704-a9a2d2e26260,,,,,,,,,1,1,,,,,Pós-Doutorado,3,6,2,9,,,,1,,1,0.87
3164,dab92794-5af2-47e3-951d-86315164b6e8,,,,,,,,,,,,,,,Doutorado,,,,,,,,5,,,0.0
3165,76aee555-a717-4c2e-a15e-569765f1a925,,7,,9,,2,,,,,,,1,2,Pós-Doutorado,,18,,13,4,9,,5,,,1.75
3166,0f06eb9b-26a4-43b4-8843-2a5991908a07,,,,,,,,,,1,,,,,Especialização,,,,,,,,1,,,0.37
3167,827e881d-9b39-43d7-9117-b940fc2b22e1,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3168,a7099171-3b3b-4b84-aa9d-27d7d64d13ca,,,,,2,7,,,,,,,,,Doutorado,,,2,7,1,1,,1,,,8.125
3169,3ebd90aa-6082-4eec-be69-8832aad472ee,,,,1,,,,,2,1,1,,,,Pós-Doutorado,1,6,,7,,1,,1,,,1.62
3170,1e057bec-dbb4-4122-9bf3-4f5c88304b65,1,,,,13,16,8,1,1,1,,1,,2,Pós-Doutorado,2,2,3,11,10,1,,,,,34.62
3171,f3d594db-26ef-4e85-8617-135f4331b39c,,,,1,1,2,1,,,2,,,2,3,Pós-Doutorado,3,28,,8,6,3,,3,,,4.24
3172,698262cb-6d8f-4cda-90af-1ee69eedd95c,,,,,,,,,,,,,,,Mestrado,,,,,,,,10,,,0.0
3173,25583d24-db42-4c0f-a499-89019741c3a1,,,,2,,,,,1,,,,,,Mestrado,,,,,,,,8,,1,0.5
3174,5fa77f69-b1f0-4685-975b-5b3bbff7fa8e,,,,,,,,,,,,,,,Doutorado,,,,,,,,22,,4,0.0
3175,9d0d2fa4-7308-431c-82ee-09aa91350973,,,,,,,,,1,,,,,1,Doutorado,2,4,,,,,,8,,,0.5
3176,d3fb2c84-5a0e-4531-a69b-84810ce680b6,,,,,,,,,,,,,,,Doutorado,1,7,,1,,,,,,,0.0
3177,0d982aeb-ea37-49f4-a1d6-c0ac2a611acc,,,,,,,,1,,,,1,,,Doutorado,,1,,,,,,,,,0.75
3178,31a9c45e-431d-4c9c-bc58-49557bd2a47e,,,,30,,,,,,1,,,,,Doutorado,1,7,,,,,,4,,,0.37
3179,532a1a2f-f107-46fe-9f2a-8b550fdc5713,,,,,1,,,,1,,,,1,1,Pós-Doutorado,,,,,,,,,,,1.5
3180,988ef2dc-fde8-4240-a93a-4ac4d71fa2de,,,,4,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3181,bc9f5caa-5383-4483-9d2a-7d4eb069074b,,,,,,,,,,1,,,2,,Doutorado,,3,,5,,,,2,,,0.37
3182,f5ab4c96-b223-49e0-a2e9-5656aab26f00,,,,,,,,1,2,,,,,,Doutorado,3,,,,,,,1,,,1.625
3183,fa0fa5aa-c037-421d-967e-6ed4aa9f4da7,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3184,c80807b4-3371-47f5-9909-0cbb8b1f13ed,,,,1,,,,,,,,,,,Doutorado,,,,,,,,8,,,0.0
3185,cadca3f7-d317-40c2-a722-f081b3d55626,,3,,3,,,,,,,2,,1,,Pós-Doutorado,4,8,,9,9,8,,,,,0.5
3186,1993443d-51ff-4c53-abed-f93c802cf130,,,,,,,,,,,,,,,Doutorado,2,8,,3,,,,10,,1,0.0
3187,9bbbbfef-b540-442a-8e95-9b530fa4e378,,,,3,,,,,,,,,,,Especialização,,,,,,,,4,,14,0.0
3188,92abfeb5-ead5-41c0-b42a-0c6c37c2e0e3,,3,,2,,,1,1,1,,,,,1,Pós-Doutorado,,5,3,5,5,,,4,,14,1.875
3189,e8f47a98-ddc6-43cd-af50-bf5ebae19975,,,,,,,,1,,1,,,,,Mestrado,,,,,,,,,,,0.995
3190,8f249461-7bc8-427d-a6a0-4cf616a4cdd9,,,,,,,,,,,,,,,Doutorado,,4,,3,,,,2,,,0.0
3191,fc7056f0-9c92-4686-be69-ad5a12fd6cae,,2,,,2,1,2,,,,,,,1,Doutorado,,,,,,,,,,,4.375
3192,60f194e6-fc3e-46d0-a3b7-c980b53485ca,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3193,e1fdbceb-7c80-4202-a94f-6e06aa1d1c7f,,,,,2,2,,,1,,,,,5,Mestrado,,,,,,,,4,,,4.25
3194,f40c79ca-90a9-4e1e-bf7a-704983479075,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3195,89fbd4e0-6071-4ed7-90ef-50ea6133a4ea,,1,,,,,,,,,,,,,Mestrado,1,4,,,,,,14,,3,0.0
3196,51c7c5ca-ab5a-4c04-ba09-ce85344396dd,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3197,30285875-2fa2-41b2-8865-796353be1dcc,,,,,,,,,,,,,,,Graduação,,,,,,,,,,,0.0
3198,34ebcf3f-86be-4079-8fb5-8725f2f38193,,,,4,1,,,,,,,,,,Doutorado,4,,4,,,,,7,,2,1.0
3199,840095ff-308a-464c-8226-2c1fa4a20275,,,,,1,,1,,3,1,,,3,,Doutorado,,7,2,,,,,10,,,3.62
3200,02fab367-19ec-44e4-bfcd-c12b31ff0ffa,,,,3,,,,,,,,,,,Doutorado,,,,,,,,6,,,0.0
3201,f7d693e0-6850-4e3e-8635-93a833bfb652,,,,,,,,,,,,,1,,Especialização,,,,,,,,8,,,0.0
3202,092e77b5-9b3c-4dc1-970e-4c131fe85862,,,,3,,,,1,3,,,1,2,,Doutorado,,5,,5,2,,,6,,,2.25
3203,57c6710a-6a9d-4853-8b7c-0777dd760914,,,,,,2,,,1,,1,,1,,Especialização,,,,,,,,,,,2.5
3204,e41df7f2-f0e2-42f8-9f04-6987327d0086,,,,,2,1,1,,,,,,,,Doutorado,1,6,,,,,,,,,3.625
3205,bf993ccc-ccaf-4bba-b479-f80ea4b91c3f,,,,,,1,,1,2,1,1,2,1,,Doutorado,2,5,,7,,,,2,,,3.37
3206,2515da36-ef75-4bbb-b0dd-2372cfaef2d3,1,,,1,2,5,1,,3,1,1,,,,Pós-Doutorado,3,20,3,10,5,6,,4,,,9.245
3207,81ef621c-58ea-49c3-934d-1e5b9bbd3dd8,,,,,,,,,,,,1,,,Mestrado,,,,,,,,,,,0.125
3208,d3f23a70-c594-40c2-aaf5-be32e18405f4,,,,,,,,,,,,,,,Doutorado,,,,5,,,,,,,0.0
3209,348355d4-7ec5-4199-b0d2-849b4541b968,,1,,,,1,,,,,,,,,Doutorado,3,10,,,,,,1,,,0.875
3210,e8e735df-8e69-4fb7-bdd0-95d56a68aa13,,,,1,,,,,,,,,,,Mestrado,,,,,,,,2,,,0.0
3211,d3ce9e5b-1ef1-485d-86f0-0c122c08911f,,,,4,,,,,,,,,,,Mestrado,,,,,,,,10,,,0.0
3212,c234d7cd-0ff9-4946-94c6-aff16fbdf538,,,,,1,,,,,,,,,,Pós-Doutorado,,2,2,2,,,,2,,,1.0
3213,7a0ca306-6b2e-4ee9-9c04-8b50f0a5deff,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3214,56bb18ac-8f79-4e43-affa-d32bc11c7e99,,,,,,2,2,,,1,,,,,Pós-Doutorado,,3,2,19,7,1,,7,,,3.62
3215,82265fc9-2657-4a1b-b879-b94139705f50,,,1,,,,,,,,,,1,1,Doutorado,,,,,,,,2,,1,0.0
3216,b7d8caba-3180-4b65-bd12-93d5bfb64029,,,,,,1,1,,,,,,,4,Doutorado,,4,3,4,3,2,,67,,,1.625
3217,670cf87b-ebd1-4b01-9ab8-69567caeecaf,,,,1,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3218,ac8d6507-524d-4a75-9a69-bd90730d6eda,,,,,,,,1,,,,,,1,Mestrado,,,,,,,,8,,4,0.625
3219,9de8ddb7-ed3c-423b-85dc-036f768568c2,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3220,9949ddf6-79b6-4ab7-926d-6404f79b6b27,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3221,8a4c4865-b8cc-4084-8405-14df78c7f855,,,,,1,,1,,2,,,,,,Pós-Doutorado,5,3,,10,,,,2,,,2.75
3222,53d47d35-e018-4798-9f3d-514138375c13,,,,,,,,,,,,,,,Mestrado,,1,,,,,,1,,,0.0
3223,b75c9828-d6c4-48a0-b4de-0b548e0fa4b4,,,,7,1,,,4,,,1,,3,,Doutorado,,2,,,,,,21,,7,3.75
3224,a1d85416-c9ae-4fd9-920c-5840c4378f25,,1,,1,1,2,1,,1,1,,2,1,,Doutorado,2,24,4,5,6,1,,8,,,4.62
3225,04724ccd-79d4-4bff-9c2d-a7529ede592c,,,,,,,,,,,,,,,Mestrado,,,,,,,,4,,,0.0
3226,27ba5195-e623-4e55-8d8b-068de5453714,4,,,,,,,,,1,,,,,Pós-Doutorado,2,1,,,,,,,,,0.37
3227,c64a1a1f-008d-456b-a1ec-2eabf78b6551,,,,,,,,,,,,,,,Mestrado,,,,,,,,7,,,0.0
3228,0e60218f-6e4a-4184-baa0-519d1d812835,,,,1,,,,,,,,,,1,Doutorado,,,,,,,,2,,5,0.0
3229,a97edf56-ad6c-4680-a108-e2a40c5fd597,,,,5,,,,,,,,,1,,Doutorado,,,,,,,,6,,,0.0
3230,ce39a0d5-f8b9-41f9-b742-8f60e213e51b,,,,,,,,,,,,,,,Doutorado,1,,,,,,,,,3,0.0
3231,9623a9a0-67d1-4565-b5e0-fe557a52c523,,,,1,,,,,,,,,,,Doutorado,,,,,,,,1,,2,0.0
3232,09deb2f5-4735-40e5-a246-2a8b75b06de9,,,,,,,,,,2,,,,,Pós-Doutorado,,,,,,,,3,,2,0.74
3233,228a4395-eeed-49b7-8b8b-b1d6ac71b569,,,,,,,,,,,,,,,Mestrado,,,,,,,,5,,,0.0
3234,3dec095c-c632-4f42-ae14-d876e7bf0563,,,,2,,,,,,,,,,,Mestrado,,,,,,,,6,,1,0.0
3235,4c541717-77ec-4e29-ba3d-801a5b6a8eee,,,,,,,1,,,,1,,,,Mestrado,,,,,,,,1,,1,1.0
3236,d95d429a-a906-4bc8-ac53-c45b6f2b9a97,,,,,,,,,,,,1,1,,Mestrado,,,,,,,,2,,3,0.125
3237,62ec104b-92b5-4109-89bb-62eb17fe9840,,,,,,,,,,1,,,,,Especialização,,,,,,,,6,,,0.37
3238,50a20932-49ab-4679-9fef-9e186b0f6ced,,,,,1,,1,,,,,,,,Doutorado,2,7,,6,,1,,3,,,1.75
3239,6855322a-e74c-41a4-b0e8-4937a5550e4e,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,,0.0
3240,051dbba2-8d88-417b-9696-4d16e1ca100a,,,,1,,,,1,1,,,,,,Doutorado,,,,,,,,13,,,1.125
3241,2237bf1b-8d67-4887-97d0-dadbf077e62d,,,,,,,,,2,1,,,2,1,Doutorado,,3,,,,,,6,,6,1.37
3242,aba289d1-61ca-43ed-b685-033a91c3e430,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,0.0
3243,0761b3c0-feca-47d4-b090-f6b3b4e54dbd,,,,5,,,,,,,,,3,,Doutorado,,,,,,,,7,,,0.0
3244,fa4161f9-16b7-487b-b5b9-ada79ae5050c,,,,1,,,,,1,,,,,,Mestrado,,7,,,,,,11,,,0.5
3245,96203c5e-90a1-48f3-9003-061c2f4fafea,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
3246,12c3a3ef-e552-4d2f-8939-636fe3bea28f,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3247,a08dff19-3f24-4d2e-983a-a813b2226e8d,,,,1,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3248,03891e46-acfb-46b9-941b-67d7e08fc245,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
3249,ed97d56f-e524-41d8-bc42-cf2b43c8de67,,,,,,,,3,1,1,,,,1,Mestrado,2,,,,,,,2,,,2.745
3250,08b8e15b-48b5-49cd-86b2-93c6efb41bae,1,,,,7,1,,,,,,,1,,Doutorado,1,6,,,,,,7,,,7.875
3251,74687281-9a91-4e36-8561-49ba4687c979,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,,0.0
3252,3e4e6833-90e2-4bdf-bea1-4e301dd16ebf,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3253,26dde9c0-7f44-4022-b197-063719d3c167,1,,,,6,1,1,1,1,,,,,1,Doutorado,,,,,,,,,,,8.75
3254,5a869f3f-f0f1-4a83-87b8-291e2537c640,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
3255,fc39722b-a23b-4fa1-9040-0775ae7f702a,,,,,2,,,2,,,,,,,Doutorado,,,,,,,,3,,,3.25
3256,2d042ee8-b44b-4483-9c5c-d53adee0c0ec,,,,1,,,,,,1,,,,,Mestrado,,,,,,,,1,,,0.37
3257,25b15948-ac89-4a50-95a9-bad4a0eda6d8,,,,2,1,,,,,1,1,,,1,Doutorado,3,3,,,,,,4,,2,1.62
