,city_id,name
269,f1f66d53-84f8-45d6-94ab-3b6b63f4a29e,Indiaporã
270,b52dd2ea-cd35-4566-a150-128aca94bb34,Rio Verde
271,d4176f5c-5368-42bf-aaa6-e3f18bf6f52f,Contendas Do Sincorá
272,2089216c-56ad-4727-a400-30df21776ee9,Londrina
273,624296a1-fa9b-4b39-84e1-c4d6a3927975,Avaré
274,063f22ab-fa80-421d-993d-ea4c08b0e3d1,Belém
275,d4e00554-34e6-4e0e-ad49-c59cc60e68f1,Boquira
276,4899fa9d-9778-4202-ad92-6f078b1631df,Paracatú
277,89aa17bd-edfb-4e8a-86b7-2fd92adbf159,Salinas
278,a8b70486-cf07-41db-8024-0df4fb80c9a8,Pau Brasil
279,6b1d8d2f-99c5-4136-bb25-c9da69699043,Guidoval
280,dde0b4e7-5bbd-40ae-913f-68f333ae61e4,Emas
281,44147c29-3dcd-456b-b899-ad5473eb1485,Piracicaba
282,37a2ff8c-4bae-463c-a078-d28ee96f0d92,Pirassununga
283,d450bfe5-efb2-498e-bb1d-5a968c1b28f5,Nova Venécia
284,49eb0b63-6eee-4eee-8e05-8c7dc2e21609,Alcobaça
285,ba10d795-5fc4-4882-8371-19789b0ae2c2,Linhares
286,1a27567e-2e0e-4c92-abd4-1ba2636705f3,São Fidélis
287,75066e3b-74dd-4f33-aeb4-9eaf098ce0ec,São Grabriel Da Palha
288,232eed78-4b3f-493a-95b3-3a38fbecadea,Santos Dumont
289,c3a362de-738c-4bdd-afbd-5bfb8e3091dd,Umuarama
290,b647830b-e943-4c90-8a4a-d15d103c5bb1,Xique-Xique
291,08d8bb84-cade-409e-b01d-ee11008c0c9b,Candeal
292,123426ee-285c-4306-947c-3bbf01a149b6,Luckenwalde
293,2bbde7a5-ef33-4c66-9e74-a8c0bca72504,São Felix
294,d84bc4ff-b6c3-4413-ab79-cf05cc6688b0,Guaratinguetá
295,41349565-7b15-47f3-bceb-7ebf78cd8066,Belém Do São Francisco
296,d342615f-4076-4c67-98d9-c9e4b877bbe9,Ibirataia
297,c1547e58-bb9a-4a9e-81a4-11c4282faadb,Pindobaçu
298,f96ecdf9-605e-45e8-b230-c4506779befe,Cordeiro
299,48e91af1-9327-4340-9d17-adcb87b906c4,Valente
300,ecc312eb-15c7-49f4-a62f-d88dfe676257,Saúde
301,bb6e07f4-97b1-424f-b722-73264e8ae7e4,"Bom Jesus Da Lapa, Bahia, Bras"
302,2c61b0c0-3b43-4370-ab0b-a29b3d4c4bea,Descalvado
303,77faa9bf-aa55-4683-8a80-9f14c4d20854,Volta Redonda
304,30fdb13e-ee8c-402f-9c9c-018d16f79b1a,Camamu
305,781cd126-d631-44ed-8070-7b4015f26b03,Santana
306,5b1b31d7-a292-46ab-b535-5d0d3ec29732,Sapeaçu
307,a062571f-1b67-42ec-bd23-d0178c1c3200,Bonn
308,9c9a2c73-3b88-464c-8be4-613bff1a017a,Remanso
309,4876e6c7-f0ab-4423-b1ce-85c4a973b06d,Ipirá
310,269e7503-2d4a-436f-9320-76223f625567,Caruarú
311,cb6f4396-9ab0-4561-a321-63115fb9ca55,Rolândia
312,78599934-1db8-432d-bf05-d733c86a8a0f,Utinga
313,4b284d60-1279-4ecf-86fd-10853b3c700c,Lapão
314,dcec2a95-bf56-4aec-a87a-645c54808db9,Pelotas
315,b528a7d2-2f0d-4c97-9dbe-1491c4a2bc94,Conceição Da Feira
