,title,year,type,researcher_id,city_id,institution_id
235,Emissão De Co2 Nos Diferentes Sistemas De Manejo De Grãos E Fibras Na Região Oeste Da Bahia - Parte 2,2022,RELATÓRIO TÉCNICO,d9168c4f-25e0-406c-aaa0-d988de533d11,0e2d1c5b-cfa0-49a7-82b8-704544ceca8b,68125729-c357-4830-ba4d-ec3ca757c323
236,Associação Beneficente Monte-Pio Dos Artífices: Um Patrimônio Cultural E Social Da Bahia (1832-2019).,2018,RELATÓRIO TÉCNICO,701eb910-08d4-4893-bfc6-86006b027aa4,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
237,Corpora Digitais 2 - 18/05/ 2011 A 18/11/ 2011,2011,RELATÓRIO TÉCNICO,e92e65ac-4816-4158-9f31-a8703dadf0bb,ade9e87b-ab63-4bcd-96ae-ae06b7fc8c20,08aa6e17-f9ae-4979-a399-5b32a506a15e
238,Composição Farmacêutica Contendo Látex Natural E Uso Da Mesma Para O Tratamento De Doenças Causadas Por Protozoários Intracelulares,2020,PATENTE,257ee950-5a8e-4854-b250-f29d785daaee,a92170bd-cebc-4919-87dc-8d7865b8980f,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
239,Metapadrões Como Ferramenta Para A Composição Musical: Uma Abordagem Pessoal A Partir Do Pensamento Sistêmico E Dos Estudos Da Complexidade,2014,RELATÓRIO TÉCNICO,da578308-d435-497a-8c7c-8fcef9a444d0,ba884eb0-f36e-41d0-93dc-6de8bab70a6b,498cadc8-b8f6-4008-902e-76281109187d
240,Práticas Ecopedagógicas E Inclusivas: Uma Cartografia Das Subjetividades De Crianças Com Deficiência No Município De Vitória Da Conquista Na Bahia.,2016,RELATÓRIO TÉCNICO,57140d93-92d7-47ce-a53c-742848d57552,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
241,Relatório Do Subprojeto Relação Entre Oralidade E Escrita Nas Práticas Discursivas Do Ecoa,2016,RELATÓRIO TÉCNICO,ade1cd62-d2a1-4196-884e-c0d503f029e4,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
242,Salto Do Carro,2011,SOFTWARE,950bbeb2-a7f4-4f17-a4ac-7f2bc572ffa4,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
243,Modelagem Híbrida Neural Para Investigação De Aspectos  Operacionais E De Desempenho De Reatores Uasb.,2015,RELATÓRIO TÉCNICO,ef308d14-0523-4916-b2e5-80f56b2f268e,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
244,Práticas Avaliativas No Ensino Da Química: Um Olhar Sobre As Atividades Experimentais,2014,RELATÓRIO TÉCNICO,7999be44-c8cb-4bf1-9f64-d5ad0f00594b,e1c8b6df-8bfc-4479-a737-0d656e5bbcef,498cadc8-b8f6-4008-902e-76281109187d
245,Manter Bus,1997,SOFTWARE,b4b59b2d-746a-471a-9934-b534aa05f7b7,c6a55f33-447c-48cc-8aa6-3c20e4225351,7d367bc2-5c74-4648-a637-7f5c3f4fac81
246,Relatório Técnico Final - Bolsa,2008,RELATÓRIO TÉCNICO,01649713-6342-4a6d-b0bf-1f67275a11d0,af4282e5-4e1f-46be-9648-df1c375c2c30,08aa6e17-f9ae-4979-a399-5b32a506a15e
247,Determinação Das Elipses De Deformação Pura,2004,SOFTWARE,4f7a47b4-cfc7-495c-b580-f1aec061dc79,cc5f4800-8b09-4285-83b8-3fd68fe85af1,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
248,Relatório Final Pibid Uneb Fapesb - Subprojeto Química/salvador,2015,RELATÓRIO TÉCNICO,e7514f07-0901-4971-bcd4-23f4b84e0105,3938135b-0e5f-4351-aa66-f901e3c1e26b,498cadc8-b8f6-4008-902e-76281101237d
249,Análise De Itinerários Terapêuticos Em Candomblé Do Estado De Sergipe,2009,RELATÓRIO TÉCNICO,8690d1e6-d2c8-4549-be4a-31519c27af3e,26a1dc8d-3c51-4577-bd72-61bf73c75c5a,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
250,Ralatório Parcial - Bolsista De Ic - Pibic/cnpq,2010,RELATÓRIO TÉCNICO,209a31b7-d822-454b-a1e1-f374332a8791,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
251,O Senai Competitivista Na Bahia,2001,RELATÓRIO TÉCNICO,41a93501-3dae-4ecd-a055-4378424f167f,8f68ceff-7483-4c29-b16b-3c15aac88c17,08aa6e17-f9ae-4979-a399-5b32a506a15e
252,Sentidos E Significados Atribuídos Pelas Professoras Em Exercício Da Docência Ao Seu Processo Formativo,2019,RELATÓRIO TÉCNICO,eb9e3628-c923-4e92-bbe9-33a26ab6791a,74218aa7-26cb-46dc-912c-3278e22cf548,498cadc8-b8f6-4008-902e-76281101237d
253,"Hipertensão Arterial No Novorizonte, Feira De Santana, Bahia",2009,RELATÓRIO TÉCNICO,81727ef3-b234-4f5d-ae0e-ff2806b3aa5d,c6a55f33-447c-48cc-8aa6-3c20e4225351,7d367bc2-5c74-4648-a637-7f5c3f4fac81
254,"Formação Continuada 2021 Crianças, Infâncias E Educação Infantil Em Contextos Diversos",2021,RELATÓRIO TÉCNICO,d0851d7f-f285-4f13-850a-4376291aab93,cafdf0e8-dc83-4967-a47d-2ef577bd5b5c,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
255,Determinação Da Sensibilidade De Células Da Imunidade Inata Aos Efeitos Da Terapia De Captura Neutrônica,2006,RELATÓRIO TÉCNICO,e9d799b7-c7fc-46c1-9a55-83038fd6876c,360ba7e2-cca6-41f5-8bd6-3c55a63fae22,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
256,Desenvolvimentos De Projetos E Trabalhos,2006,RELATÓRIO TÉCNICO,022b6c48-7e3b-49ed-bffd-a021f1679c98,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
257,Estruturas Sintáticas Do Português Brasileiro: Descrição E Análise,2006,RELATÓRIO TÉCNICO,6224bd83-04e3-4295-a43d-8f766c5e5dbe,07915946-293b-4f45-8ed2-b2f1682a62a4,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
258,Maple- Desenvolvimento Dos Métodos Da Teoria Da Perturbação No Maple E Das Raízes Aproximantes Auto-Simlares No Maple,2004,SOFTWARE,a228cd6c-d5f8-41d0-a126-f10a6cf7848c,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
259,Efeitos Da Festa De São João Em  Municípios Selecionados,2013,RELATÓRIO TÉCNICO,2436285e-4406-4bf8-947b-4e9e7c9ac867,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
260,Cide+: Uma Ferramenta Para Extração Semi-Automática De Linhas De Produtos De Software Usando Conceitos De Separação Virtual De Interesses,2010,SOFTWARE,b65958ea-a56a-4ed3-901c-09a276d064fb,2f6b5545-e88c-474d-8881-ba971aa4890e,68125729-c357-4830-ba4d-ec3ca757c323
261,"Arte Rupestre Na Serra Do Tombador Em Jacobina, Bahia: Avaliação Dos Sítios E Propostas De Atuação Em Educação Patrimonial E Conservação",2007,RELATÓRIO TÉCNICO,801a5b54-b6f8-44f2-b52a-8f78cbb9b5fb,d7053331-c24e-4c1d-b274-d0779ad93a22,68125729-c357-4830-ba4d-ec3ca757c323
262,Metodos Avaliativos No Processo De Formação De Professores De Educação Física,2016,RELATÓRIO TÉCNICO,d2278888-1d64-4a93-a651-63a2df23bcd3,899d37bd-f1cc-4837-8204-9ec733d98132,68125729-c357-4830-ba4d-ec3ca757c323
263,Relatório Parcial,2015,RELATÓRIO TÉCNICO,6ec566ff-1a2a-41b2-ab6a-b457c0f57f21,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
264,Análise Instrumental Das Vogais Orais Produzidas Por Sujeitos Com Síndrome De Down,2014,RELATÓRIO TÉCNICO,828a220d-9e2d-4d27-9567-6c9aab8412d2,c580a6a0-b981-4c3e-b37c-d5f993be7d7b,08aa6e17-f9ae-4979-a399-5b32a506a15e
265,Migração E Amamentação Entre Gerações De Mulheres Da Mesma Família,2018,RELATÓRIO TÉCNICO,d9a06fe2-53a8-4896-993c-c467e1ad0f05,86750451-61a1-4c07-904b-aa7a9223a83c,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
266,Sonic - Sistema Online De Iniciação Científica,2012,SOFTWARE,3257608a-f78c-49c7-8eee-7badb7a6b004,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
267,Formação De Professores/as-Pesquisadores/as-Em-Ação: A Arte De Refletir Criticamente (n)a Práxis Pedagógica,2007,RELATÓRIO TÉCNICO,04e5b349-19d8-488c-8ebd-f81f32cd1943,e1dab15b-61d6-4137-85f9-e784b029afbd,08aa6e17-f9ae-4979-a399-5b32a506a15e
268,Ambiente Colaborativo Para Ensino De Programação Contextualizado,2022,RELATÓRIO TÉCNICO,8dcbfea8-f36b-4f24-b383-7a4cce48d7b2,f2c400df-7bee-4626-aa67-7723730a5856,08aa6e17-f9ae-4979-a399-5b32a506a15e
269,Programas E Ações Relacionadas Às Políticas Públicas De Desenvolvimento Territorial Rural No Estado Da Bahia Entre Os Anos 2000 E 2015,2018,RELATÓRIO TÉCNICO,8e2b0aa9-83d8-4af1-9203-813799bd9598,2364f046-01ca-4be9-8434-174f90283d48,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
270,Pesquisas Exploratória À Empresas No País Certificadas Em Conformidade Com A Nbr Iso 14001,1998,RELATÓRIO TÉCNICO,266ad9fd-0116-4a6f-aa1b-a8d3d7218e07,ac9a0dfe-7d8e-4a03-b96d-487a0ed108bf,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
271,Edição E Estudos Dos Textos Abolicionistas Publicados Em Periódicos Baianos: Relatório Parcial,2011,RELATÓRIO TÉCNICO,a5f5ca67-f4d4-4136-aef5-45b3d6ebd0d0,d4c19fe3-aca6-42b2-a696-e6e5199013d9,68125729-c357-4830-ba4d-ec3ca757c323
272,"Fragilidade Ambiental Na Serra Da Copioba E Seu Entorno, Utilizando Técnicas De Geoprocessamento.",2012,RELATÓRIO TÉCNICO,9238888d-a631-4dd4-8386-0bd911a45901,2ae87ee6-3cb5-4a0f-95d0-784a0034e6fb,68125729-c357-4830-ba4d-ec3ca757c323
273,Iniciação Científica - Cotas Relatório Semestral,2014,RELATÓRIO TÉCNICO,4f663890-f507-4a5d-8980-9f9bc4c35dc2,7531f7a2-b05d-42fc-a1b9-123936aeba22,08aa6e17-f9ae-4979-a399-5b32a506a15e
274,Relatório Final Participação Em Pesquisa - Ppgau / Fauba,2006,RELATÓRIO TÉCNICO,6093821f-4fdb-4cc7-99ac-9f2d173e29f6,c6a55f33-447c-48cc-8aa6-3c20e4225351,08aa6e17-f9ae-4979-a399-5b32a506a15e
275,Web Scraping Sus,2022,SOFTWARE,9032c0b3-8682-482b-a146-79f193551412,9a5ba8d2-aa03-4a74-9534-32598dd2a3e7,7d367bc2-5c74-4648-a637-7f5c3f4fac81
276,Sistema Auxiliar Para Secagem De Grãos,2016,PATENTE,705e153c-9b42-49c2-ad13-f71fb2453924,063f22ab-fa80-421d-993d-ea4c08b0e3d1,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
277,"Acervo, Patrimônio E Memória: Vitória Da Conquista E Região",2016,RELATÓRIO TÉCNICO,0f82d723-b387-4535-81ec-287b0bc02e18,1b32f31d-6382-4322-91d0-e3d02df9a053,08aa6e17-f9ae-4979-a399-5b32a506a15e
278,O Ser-Tempo Em Dogen E A Educação Transdisciplinar,2006,RELATÓRIO TÉCNICO,dc00d448-e90d-42d4-bbb1-f8b29832a5a3,90622399-7c8f-4ce9-ba50-0450ec66b95f,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
279,Sistema De Visão Portátil,2004,PATENTE,afda692d-f3f5-46d3-9ecd-4ff61286689a,accbc9bd-2da1-4fbe-9558-e750a96fd7ac,498cadc8-b8f6-4008-902e-76281109187d
280,Editor Escrita Sel,2012,SOFTWARE,8973f820-47de-45a2-b51d-9068f48b041c,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
281,Produção De Vanilina A Partir De Explantes De Vanilla Planifolia Cultivados Em Sistema De Duas-Fases,2016,PATENTE,278f2c6a-9230-493a-82fe-46568f50aa60,39ea44a7-7172-4d44-8e51-d9f20e82f010,68125729-c357-4830-ba4d-ec3ca757c323
282,Da Célula Ao Píxel: Reflexões Sobre O Orgânico E O Virtual Através Da Videodança.,2010,RELATÓRIO TÉCNICO,e40f515e-27c8-4df0-983d-a08be49e28f3,063f22ab-fa80-421d-993d-ea4c08b0e3d1,08aa6e17-f9ae-4979-a399-5b32a506a15e
283,O Uso Da Imuno-Histoquímica Como Método Complementar Ao Diagnóstico De Enfermidades Virais Em Medicina Veterinária,1998,RELATÓRIO TÉCNICO,1853837d-a597-4314-846a-6ec1ef31f0fa,39ea44a7-7172-4d44-8e51-d9f20e82f010,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
284,A Física E O Cotidiano - O Céu Azul,2011,SOFTWARE,f5b3be96-f761-4cf7-a04f-a8dadf67c715,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
285,Relatório De Bolsista (doutorado),2005,RELATÓRIO TÉCNICO,0d6b8ade-1449-4535-8971-b977745494c9,26a1dc8d-3c51-4577-bd72-61bf73c75c5a,08aa6e17-f9ae-4979-a399-5b32a506a15e
286,Brinque E Aprenda - Descubra As Palavras,2022,SOFTWARE,59406d88-04aa-4919-a47b-756598d1c4d9,9784e316-a021-4165-906f-22e74423b6f6,68125729-c357-4830-ba4d-ec3ca757c323
287,Relatório Parcial De Iniciação Científica Fapesb - Representações De Família No Livro Didático: Implicações Para A Produção De Subjetividades,2011,RELATÓRIO TÉCNICO,00ca3528-8f64-4295-9a3d-3acefd8b4fc2,26a1dc8d-3c51-4577-bd72-61bf73c75c5a,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
288,"Relatório De Pesquisa De Iniciação Científica (ic):Educação, Gênero, Espiritualidade E Religião: Uma Incursão Nos Trabalhos Acadêmicos Das Áreas Das Ciências Humanas Nas Universidades Públicas, Privadas E Confessionais Da Região Norte/ Nordeste Brasileira",2019,RELATÓRIO TÉCNICO,26aba486-e819-4d21-ba10-b9d4df2cb773,8f274180-8eed-4bf9-b6c6-e01a00b5797e,68125729-c357-4830-ba4d-ec3ca757c323
289,Abordagem Etnobotânica E Fitoquímica De Plantas Medicinais Comercializadas Nas Feiras Livres Do Município De Vitória Da Conquista ? Ba,2012,RELATÓRIO TÉCNICO,c7130b0c-c807-48ba-8658-a478e37997eb,f63d3291-9cf3-4a25-994b-b2414f137f38,08aa6e17-f9ae-4979-a399-5b32a506a15e
290,Relatório Técnico -Cnpq,2009,RELATÓRIO TÉCNICO,8973f820-47de-45a2-b51d-9068f48b041c,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
291,"Transmissão Do Estímulo Até O Córtex, Sensação De Dor E Consciência Do Estíumulo",2009,SOFTWARE,b94d6174-7058-4851-bb28-14c0f4bd8b67,ba26c9b7-28ac-4318-93b5-c5036f7c2ffd,08aa6e17-f9ae-4979-a399-5b32a506a15e
292,Mapbiomas Cacau - Desenvolvimento Territorial Do Sul Da Bahia - 1ª Fase,2020,RELATÓRIO TÉCNICO,d700cbc9-88f6-4a34-baf8-caca94d3cfe6,629133a1-8de5-43c7-9868-f9c2a2f79aa3,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
293,Mala Direta Agenciamentos Contemporâneos,2020,SOFTWARE,1ada0c41-a97e-4665-bf21-9c1a8fda22ef,9020106e-f2e0-4499-901b-b29f0396fa0e,68125729-c357-4830-ba4d-ec3ca757c323
294,Cnatool,2021,SOFTWARE,fe1a0b49-20a8-4d8c-b5a5-09d59200dafb,c6a55f33-447c-48cc-8aa6-3c20e4225351,498cadc8-b8f6-4008-902e-76281101237d
295,Avaliação Do Impacto Epidemiológico Do Programa De Saneamento Ambiental Da Baía De Todos Os Santos(bahia Azul),2006,RELATÓRIO TÉCNICO,0cbb4a66-1d45-41e8-94e0-5d1f33d3c83c,c6a55f33-447c-48cc-8aa6-3c20e4225351,498cadc8-b8f6-4008-902e-76281101237d
296,A Produção Artística De Dança Na Bahia (de 1940 A 1956),2003,RELATÓRIO TÉCNICO,b5d8c5c2-46b2-45fe-9af6-50cd35858f53,20d82a02-7286-4800-a212-72411bfc8eee,08aa6e17-f9ae-4979-a399-5b32a506a15e
297,Modelagem Do Procedimento De Teste De Jarro Em Sistemas Industriais,2008,RELATÓRIO TÉCNICO,3ff0f354-8596-4341-b7b3-94cae0554608,f94a3929-5508-4268-85d3-75b71e955dc0,498cadc8-b8f6-4008-902e-76281109187d
298,Ppgmare,2019,SOFTWARE,b9fba537-236a-4836-a507-35957c0507a3,c6a55f33-447c-48cc-8aa6-3c20e4225351,498cadc8-b8f6-4008-902e-76281101237d
299,Sistema De Diploma,1995,SOFTWARE,d40c6bc3-4cec-481c-a959-1b7d0d7484ce,c6a55f33-447c-48cc-8aa6-3c20e4225351,498cadc8-b8f6-4008-902e-76281101237d
300,"A Geografia Da Rede: Significados E Representações. Derivações E Paralelos Das Leituras Sobre Ratzel, La Blache E Milton Santos",2013,RELATÓRIO TÉCNICO,1df396ee-539b-44f9-aaf7-9849b118fb5f,2de616c6-819d-45d5-978b-013fc20960ed,08aa6e17-f9ae-4979-a399-5b32a506a15e
301,Semear - Sistema Municipal De Excelencia Ao Atendimento A Rede,2010,SOFTWARE,1216f5cb-302f-4794-83b1-e05370313f54,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
302,Minibc Carrijo,2005,SOFTWARE,cda8e2e2-5fb0-4af5-a5fe-9ebbb27d2318,48ce7af5-bf6c-4e3e-8b2d-7a872f0e992f,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
303,Relatório De Projeto De Pesquisa - Final,2011,RELATÓRIO TÉCNICO,8973f820-47de-45a2-b51d-9068f48b041c,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
304,Relatório Parcial De Pesquisa - Modos Indígenas De Apropriação Da Escola: Análise Do Estado Da Arte Da Produção Acadêmica Do Nordeste Do Brasil Nos Programas De Pós-Graduação,2018,RELATÓRIO TÉCNICO,f1ccf4c6-1c65-449b-a2be-1a0117d12e33,90f87b54-c217-4538-961a-2a077b493dbb,08aa6e17-f9ae-4979-a399-5b32a506a15e
305,Processo Para Elaboração De Produto Alimentício À Base De Pimentão Vermelho (capsicum Annuum L) Para Obtenção De Polpa E/ou Molho E/ou Extrato De Uso Doméstico E/ou Industrial,2014,PATENTE,fff2c8b6-3f5b-4514-a67a-649cfcc09cd9,af4282e5-4e1f-46be-9648-df1c375c2c30,68125729-c357-4830-ba4d-ec3ca757c323
306,Currículo: A Teia Dos Arranjos Sociais Na Educação De Jovens E Adultos,2016,RELATÓRIO TÉCNICO,eb9e3628-c923-4e92-bbe9-33a26ab6791a,74218aa7-26cb-46dc-912c-3278e22cf548,498cadc8-b8f6-4008-902e-76281101237d
307,Bembé Do Mercado: Memórias Do Liberdade,2009,RELATÓRIO TÉCNICO,26ceff0c-7507-4a77-ba4e-e1687496943a,d200c9ec-3ca6-43c0-abbd-62da782bdb20,68125729-c357-4830-ba4d-ec3ca757c323
308,Temporalidades Docentes Na Educação De Jovens E Adultos,2022,RELATÓRIO TÉCNICO,38027c1a-68f6-45ea-a12a-d9c1b5b0691c,57b0d298-d95c-43f3-934e-dfe94ad8ff67,68125729-c357-4830-ba4d-ec3ca757c323
309,Relatório Iniciação Científica 2018 - Maro,2019,RELATÓRIO TÉCNICO,e7514f07-0901-4971-bcd4-23f4b84e0105,3938135b-0e5f-4351-aa66-f901e3c1e26b,498cadc8-b8f6-4008-902e-76281101237d
310,Relatório Científico - Parcial,2005,RELATÓRIO TÉCNICO,2929f434-a9ee-4aff-b565-93ab664b1596,9bffa77f-e940-4f82-98c5-2cb7692bd337,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
311,Diagnóstico Situacional Do Trabalho Infantil No Município De Porto Seguro: Um Alerta Para A Proteção De Crianças De 6 A 12 Anos Incompletos,2018,RELATÓRIO TÉCNICO,373e3bb6-252e-4bc5-87f7-ec8a9304cf1e,9e3cbb88-907d-490b-9c4c-5e8669361d74,498cadc8-b8f6-4008-902e-76281109187d
312,Relatório:Estudo Neurolinguístico Sobre A Linguagem De Sujeitos Após Um Acidente Vascular Cerebral-Avc,2012,RELATÓRIO TÉCNICO,ade1cd62-d2a1-4196-884e-c0d503f029e4,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
313,Mobilização Precoce De Pacientes Criticamente Enfermos,2013,SOFTWARE,2d505279-0896-46e6-9b85-1d0ba7a5d467,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
314,"Acervo, Patrimônio E Memória: Vitória Da Conquista E Região",2017,RELATÓRIO TÉCNICO,0f82d723-b387-4535-81ec-287b0bc02e18,1b32f31d-6382-4322-91d0-e3d02df9a053,08aa6e17-f9ae-4979-a399-5b32a506a15e
315,Projeto De Pesquisa - Relatório Anual 2014-2015,2015,RELATÓRIO TÉCNICO,629ab4e5-2f76-45ee-bcd3-96fd37ef44aa,44c97a12-7aaa-46c4-bccb-dec5ba1a3d44,7d367bc2-5c74-4648-a637-7f5c3f4fac81
316,Sistema De Análise Topográfica,1987,SOFTWARE,87f32be8-6cbb-4c99-93d9-5f44ff2e7bb5,a608c7a7-bda2-448a-8270-ddb9618bc0c1,68125729-c357-4830-ba4d-ec3ca757c323
317,Nlep_Miso: Estimação Não Linear De Parâmetros De Modelos Com Múltiplas Grandezas Independentes E Uma Grandeza Dependente,2020,SOFTWARE,3ff0f354-8596-4341-b7b3-94cae0554608,f94a3929-5508-4268-85d3-75b71e955dc0,498cadc8-b8f6-4008-902e-76281109187d
318,Relatório Iniciação Científica 2017 - Atsa,2017,RELATÓRIO TÉCNICO,e7514f07-0901-4971-bcd4-23f4b84e0105,3938135b-0e5f-4351-aa66-f901e3c1e26b,498cadc8-b8f6-4008-902e-76281101237d
319,Relatório Acadêmico Anual,2013,RELATÓRIO TÉCNICO,aae9f6d0-81d1-49e1-ab9a-d2beb6525184,74218aa7-26cb-46dc-912c-3278e22cf548,68125729-c357-4830-ba4d-ec3ca757c323
320,Mapeamento Das Instituições Formadoras De Professores No Território Da Costa Do Descobrimento - Bahia,2019,RELATÓRIO TÉCNICO,38027c1a-68f6-45ea-a12a-d9c1b5b0691c,57b0d298-d95c-43f3-934e-dfe94ad8ff67,68125729-c357-4830-ba4d-ec3ca757c323
321,"O Olhar Dos Alunos Do Ensino Fundamental Acerca De Temáticas Relacionadas À População Afrodescendente, Indígena E Quilombola",2017,RELATÓRIO TÉCNICO,3aa20b13-ff6b-4388-832a-feb1680e9a3a,8f274180-8eed-4bf9-b6c6-e01a00b5797e,68125729-c357-4830-ba4d-ec3ca757c323
322,Relatório Parcial Bolsista De Inciação Científica Fapesb 2011-2012,2012,RELATÓRIO TÉCNICO,209a31b7-d822-454b-a1e1-f374332a8791,3938135b-0e5f-4351-aa66-f901e3c1e26b,08aa6e17-f9ae-4979-a399-5b32a506a15e
323,Software Mobile Para A Difusão Do Conhecimento Das Plantas Alimentícias Não Convencionais (e-Panc),2022,SOFTWARE,733f4027-09e3-425c-9cdd-d7216856990c,e1dab15b-61d6-4137-85f9-e784b029afbd,68125729-c357-4830-ba4d-ec3ca757c323
324,Scp - Sistema De Controle De Pautas,1996,SOFTWARE,1301ae39-3b82-4ad5-9815-d788a07b4cc1,f94a3929-5508-4268-85d3-75b71e955dc0,2a643ff4-5a18-4d87-8c3d-6c3f7091e001
325,Educação Literária: Um Estudo Sobre As Formas De Representação E Apropriação Do Texto Literário No Ensino Médio De Escolas Públicas De Brumado (ba) Através De Documentos E Livros Didáticos,2020,RELATÓRIO TÉCNICO,f89989c2-a3a3-49e7-9fa8-3e00dd90a618,86750451-61a1-4c07-904b-aa7a9223a83c,68125729-c357-4830-ba4d-ec3ca757c323
326,Relatório Final De Estágio De Doutorado No Exterior - Pdee/capes,2010,RELATÓRIO TÉCNICO,31ce0cb5-d0ab-41f0-8bce-5db506a4180c,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
327,"Relatório Final Do Projeto  ?violência Escolar: Discriminação, Bullying E Responsabilidade?  Em Salvador -Bahia",2020,RELATÓRIO TÉCNICO,802cd83e-a1ec-4e41-a921-01ad06dc0765,266c8813-cf50-4df5-a67d-d524d4760b5d,68125729-c357-4830-ba4d-ec3ca757c323
328,Sentidos De Liberdade Em Cartas De Alforria Baianas 2,2011,RELATÓRIO TÉCNICO,e92e65ac-4816-4158-9f31-a8703dadf0bb,ade9e87b-ab63-4bcd-96ae-ae06b7fc8c20,08aa6e17-f9ae-4979-a399-5b32a506a15e
329,Relatório De Projeto De 2020: Educação Em Saúde No Abrigo Institucional Lar Sagrada Família Em Teixeira De Freitas Bahia: Análise Dos Limites E Potencialidades De Oficinas Educativas Para A Formação E Letramento Em Saúde De Infanto-Juvenis,2020,RELATÓRIO TÉCNICO,9740e99a-a4ab-45d5-a439-5583c1c5f300,ef05a43b-9c1e-42a1-9fbf-41a597821118,498cadc8-b8f6-4008-902e-76281109187d
330,Ig Brasil: Indicações Geográficas,2018,SOFTWARE,932effad-e45f-4b6c-8d9a-02b66b21704b,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
331,Acesso E Permanência De Filhos/as De Mães Com Nenhuma Ou Pouca Escolarização Na Universidade: Razões Do Improvável,2021,RELATÓRIO TÉCNICO,eb9e3628-c923-4e92-bbe9-33a26ab6791a,74218aa7-26cb-46dc-912c-3278e22cf548,498cadc8-b8f6-4008-902e-76281101237d
332,Relatório Da Pesquisa A Língua Portuguesa Falada No Semi-Arido Baiano. Fase 3. A Língua Portuguesa Falada Em Feira De Santana,2009,RELATÓRIO TÉCNICO,adb14f96-e310-4bcf-bec7-feab96758961,ffdf510b-a58f-4f47-9de3-f18424399d49,7d367bc2-5c74-4648-a637-7f5c3f4fac81
333,"10ª Semana Nacional De Ciência E Tecnologia | Ciência, Saúde E Esporte",2013,RELATÓRIO TÉCNICO,183269b6-58c0-4b4f-b8f2-833ae2e65c89,c6a55f33-447c-48cc-8aa6-3c20e4225351,68125729-c357-4830-ba4d-ec3ca757c323
334,Relatório Técnico-Científico Do Programa Pesquisa Aplicada Tecnologias Sociais E Inovação (proinovação),2023,RELATÓRIO TÉCNICO,b007e3e8-53d9-4033-a537-b71b8994ac0d,3938135b-0e5f-4351-aa66-f901e3c1e26b,68125729-c357-4830-ba4d-ec3ca757c323
335,Relatório Pesquisa Profissionalização Docente E Identidade,2008,RELATÓRIO TÉCNICO,edd627f9-f61e-4869-ba4c-b6c02022856e,ef4397aa-6946-41a9-bacc-0118cb4767fd,68125729-c357-4830-ba4d-ec3ca757c323
